Eye length ratio,Eye distance ratio,Nose ratio,Lip size ratio,Lip length ratio,Eye-brow length ratio,Aggressive ratio,Gender
0.3773426114028894,0.5221531650100023,0.16476958426435648,3.8319494504655625,0.4559869676155068,0.3773426114028894,1.070128033838615,m
0.36056657844904655,0.5162217436407349,0.19532510557830562,3.126564685241064,0.5307577906666745,0.36056657844904655,1.0573127453621307,m
0.3622898260286432,0.49862768241130045,0.15170503337628027,3.6593679203786627,0.4392043375547021,0.3622898260286432,0.9975242985557482,m
0.3871331135466071,0.5088876753075328,0.19513114551735028,3.0251689273397795,0.4430239240883601,0.3871331135466071,1.0830719663711574,m
0.33437705137743806,0.5055069497847592,0.142760797734852,4.107610997937403,0.46208608750193836,0.33437705137743806,0.9537076799503625,m
0.3426426035287655,0.4984558720811384,0.152983272664492,2.5169839092084656,0.5109129976173905,0.3426426035287655,0.869652238935772,m
0.3819746104267135,0.4900133949010369,0.1553417054040257,2.7828136368053262,0.4506543579661638,0.3819746104267135,0.982322010041096,m
0.38129479839675773,0.4910041137023077,0.14639434057072298,3.073075120148041,0.4430722107873554,0.38129479839675773,0.9552762378573929,m
0.34256362865288253,0.5257409953586671,0.1255895394845597,3.2354129982838113,0.4274681073791516,0.34256362865288253,0.989371855100766,m
0.321349324842615,0.5165019490071564,0.14684737939922096,2.481500778248677,0.5366270529175826,0.321349324842615,0.9334319431629513,m
0.3723684467443684,0.49996823544828417,0.15033884618032742,2.983499816210893,0.44891813876380077,0.3723684467443684,1.0326620299348657,m
0.3663063920766925,0.49423117843500247,0.13783391811380363,2.4032146532670584,0.4013266781740544,0.3663063920766925,0.9732337841837209,m
0.38512200259003765,0.49821986756876735,0.1674807069833678,3.964100601081189,0.4112216963719459,0.38512200259003765,0.9637643281777888,m
0.3451553681827724,0.4987636465816397,0.17079861082196537,2.930670195534052,0.5183517229453755,0.3451553681827724,0.9157649393038761,m
0.4129288258080922,0.49521933118594574,0.1658384601424168,2.9417323035714547,0.40668879980390177,0.4129288258080922,0.9529287972665494,m
0.38265837863938057,0.502121898015565,0.16246532251121593,3.141987924696164,0.4024547312020466,0.38265837863938057,0.9227470614077753,m
0.37168738486294983,0.4950726082069318,0.13306161082851103,3.069316366610689,0.4593568202293425,0.37168738486294983,0.9530803501807218,m
0.3733100541244681,0.5038760185992391,0.14866725808726985,2.194621620572915,0.5721558205889548,0.3733100541244681,0.9252615848754583,m
0.3922796245959624,0.47814954865103476,0.13285506769742747,2.6535350373814035,0.46634344666287975,0.3922796245959624,0.9846963012199619,m
0.4081656832545571,0.5124603606199102,0.15703133400590816,2.376821452234481,0.483605116425637,0.4081656832545571,0.970461462830435,m
0.3318024722125505,0.5252541000397941,0.15041020276005304,3.7833792060802147,0.434321536040588,0.3318024722125505,1.043302972301721,m
0.3409911605622131,0.5429173420474072,0.19111017832077648,3.165078819496694,0.5449160158339038,0.3409911605622131,1.018396316769985,m
0.3539422272064292,0.536503976779004,0.15177689826010005,4.120887841078963,0.4486880489681383,0.3539422272064292,1.0484944447884705,m
0.3510899734720385,0.5376179148155676,0.16322623180671503,2.5856479209195196,0.44367809516960927,0.3510899734720385,1.0592111748343462,m
0.31967999448328416,0.47753235213725753,0.1261933919169839,5.489125717605939,0.39012975653098714,0.31967999448328416,0.8518752198931593,m
0.31891901620341395,0.489475040255335,0.14795671599221552,6.6124943645311225,0.5142479555384573,0.31891901620341395,0.8631722107856379,m
0.3841795371666361,0.46522700352651475,0.14100362823359366,4.303855439681954,0.3953987420583383,0.3841795371666361,0.9287605670365884,m
0.3650600446409919,0.4701879328474385,0.1478935455464616,3.9646164540946103,0.41645533455399464,0.3650600446409919,0.9167110670680021,m
0.3393089933648175,0.49014358288248205,0.12523141571083943,5.34658370236226,0.39516207217404964,0.3393089933648175,0.8752800593901289,m
0.32276633987809883,0.4861764905324996,0.14515173902871548,2.600192913186487,0.4548265910186296,0.32276633987809883,0.8691294750994596,m
0.3988542141895842,0.45893983760460844,0.12330576720878321,4.0439164989341405,0.39742084062456207,0.3988542141895842,0.8905888540734626,m
0.36199004724152667,0.4663391099168781,0.14172519630927677,3.545937220209513,0.3999983518755926,0.36199004724152667,0.8720619495229709,m
0.3418479859435194,0.5190542379757447,0.1499862216865152,5.315703731240474,0.3930057778153477,0.3418479859435194,0.9835613199457296,m
0.35096654252308807,0.5231884948417074,0.18721282336786907,2.668834383092151,0.4811829107847784,0.35096654252308807,0.9246161815638351,m
0.35130031394271893,0.5249349755125212,0.17813716829023782,4.903696293589084,0.3893083478193512,0.35130031394271893,0.9874683345621882,m
0.3572338109462436,0.5236578693594918,0.1821490948857959,3.4265100604651098,0.4073373538171437,0.3572338109462436,1.0091168784913944,m
0.35871042471257286,0.4899704258323697,0.16003952118011242,3.1667454728944504,0.3879964069282092,0.35871042471257286,0.8650865519501201,m
0.3262447537465775,0.4907428535194505,0.17812459210678208,3.6821616426331008,0.4853438310264947,0.3262447537465775,0.8167696941760412,m
0.35152891562411004,0.487430150763972,0.15910297959042743,3.998894338839509,0.43546211705726995,0.35152891562411004,0.8650963743133446,m
0.35052401110624404,0.48168070154834847,0.16897165991771335,2.777266443261021,0.3832152468183297,0.35052401110624404,0.8566068334278044,m
0.317951609175056,0.5053380450898451,0.171905038917598,4.58152145467824,0.46353469069148384,0.317951609175056,1.0369061262707817,m
0.3351578229184436,0.5376114491887427,0.18073565363786548,3.284484227805745,0.5501236770908814,0.3351578229184436,0.9368755647163302,m
0.33855891172607216,0.519015414566159,0.1652796559564217,3.7193447830459054,0.47495472722855986,0.33855891172607216,1.0714734534197772,m
0.3582850573113878,0.4910832286135403,0.19091199265857375,2.9703332720863473,0.47275082946182884,0.3582850573113878,1.0955197052406715,m
0.3354410855120159,0.5062222221322557,0.14440438129626354,4.202327192263942,0.37901764570980784,0.3354410855120159,0.9800125739462436,m
0.3172193449420401,0.5074884972311905,0.1488363604910904,3.0646709162832835,0.49829456843306064,0.3172193449420401,0.940198793278962,m
0.3704438426758247,0.5134569553846138,0.14025487750248947,4.733606700502751,0.38919810841268393,0.3704438426758247,0.9877665095042096,m
0.3483718791579214,0.519115006160376,0.14172642820024361,3.0921657911225573,0.41249645688370357,0.3483718791579214,0.9507758893868489,m
0.32694721978756497,0.5142094439581703,0.1405282131230306,4.830756674861894,0.3967713264831742,0.32694721978756497,0.8881853952167659,m
0.3436534033306256,0.5145323951552111,0.15975672092185803,3.227267794170049,0.5178378264185438,0.3436534033306256,0.886116998546465,m
0.34427360035974913,0.48632046810258556,0.12136249392380373,3.9440615231063645,0.41918307835314994,0.34427360035974913,0.8770466071668839,m
0.34257961664514236,0.5080557155230823,0.15347777799208426,3.616244976080812,0.46076240276587294,0.34257961664514236,0.8878237175905026,m
0.33455666802862655,0.5799325139078841,0.1357835529723295,2.7158355313534064,0.49637620817525796,0.33455666802862655,0.9511651870918396,m
0.35997654792053857,0.5422871920315396,0.15740270866425438,2.452693722311859,0.5974133155968081,0.35997654792053857,0.957973843080524,m
0.36773818708435946,0.5705019116750234,0.12846332764056015,2.3607472829064764,0.450446766796648,0.36773818708435946,1.0035508032181673,m
0.35984056124890923,0.5761721425151253,0.14542777179846247,2.5926669965060865,0.4824636932309175,0.35984056124890923,0.9441176457069493,m
0.4091804458938671,0.5050914632342798,0.1380026455832533,4.1467926001122635,0.45102038224238933,0.4091804458938671,1.0434000549033,m
0.36141368518360956,0.493059581085556,0.14781753357012115,3.023923023930761,0.5093745526562782,0.36141368518360956,1.0141928653299719,m
0.3719623652699698,0.5233559374657228,0.13548335593523095,3.7122148593465862,0.4301207279144085,0.3719623652699698,1.0603349019810377,m
0.3865784091816503,0.5174908637574327,0.1436434627148519,3.826639331048594,0.4683233628953731,0.3865784091816503,1.0449416673453822,m
0.3708682817113548,0.49172984609948717,0.1376207056636041,3.33064497712922,0.3894951230923356,0.3708682817113548,1.0104101073683192,m
0.33360450802935904,0.5046518463714467,0.14719082815541648,2.3284243619104688,0.4880478038683652,0.33360450802935904,0.9725446446057283,m
0.3818541554547861,0.48605051337034183,0.14838684449933343,3.0133324996899784,0.39306433054539786,0.3818541554547861,1.0597594072930476,m
0.33129458941225864,0.48238623608871023,0.15491752298860453,2.6775145990015,0.3896787259347113,0.33129458941225864,1.0709200439822426,m
0.3451056541390905,0.5500014460102606,0.1546932981290664,5.18814299403171,0.40711986787985177,0.3451056541390905,0.8665531228742668,m
0.33262923404665107,0.5128691305144072,0.1605669877799395,2.926027897457983,0.49474012536808465,0.33262923404665107,0.8420956037127915,m
0.3756702648047232,0.5473539288495334,0.14107930941544,5.013324758611204,0.3872771059140378,0.3756702648047232,0.8591282527814579,m
0.3949254776784763,0.5615483255307766,0.1502494961839198,3.856151910958612,0.42703912511686953,0.3949254776784763,0.8411496914377234,m
0.3576193034222795,0.5021637607407258,0.1624457313406701,3.11523679694939,0.47215570003640706,0.3576193034222795,1.0258096577379712,m
0.3403705957515149,0.5309616638847411,0.1818834089554358,2.590735429062278,0.53290757283678,0.3403705957515149,0.9984744943767471,m
0.37483305073739215,0.5029611240971726,0.1753347958400506,2.767030761198615,0.46172281376676955,0.37483305073739215,1.0519791639405924,m
0.36669418180930385,0.5185272873737793,0.18379304939129912,2.52613024436581,0.4578964251625467,0.36669418180930385,1.0353805790282347,m
0.33970775449262824,0.480048202334846,0.14868875475029722,2.927606925201018,0.44421179567758096,0.33970775449262824,1.0095840874383883,m
0.33497526890686335,0.46809931194252186,0.1588805097463481,2.693742204435408,0.5316146949002885,0.33497526890686335,1.0030002504195659,m
0.35339332933737655,0.5073865530799101,0.15641362092362368,2.7676838448385856,0.4580438918514849,0.35339332933737655,1.054734074650786,m
0.3493488922326336,0.48778014898477046,0.14611726607909012,2.717242709136582,0.4388066486036385,0.3493488922326336,0.9964741550999591,m
0.3237452072950669,0.5431638955138222,0.16740216435752664,4.03876217215132,0.47626823295705256,0.3237452072950669,0.8946124881983234,m
0.3320628750389135,0.5365633493078831,0.18846479784425166,3.2462993097355706,0.5054540644810438,0.3320628750389135,0.8636921441220957,m
0.3802443621047773,0.5398452611615948,0.14967551971093995,3.6880818009991305,0.48372207840542203,0.3802443621047773,0.8738285677601997,m
0.33704217426166827,0.5417335214420909,0.18838355732717643,3.5527044347313534,0.4839942353907615,0.33704217426166827,0.8956460741167602,m
0.3452777105625831,0.5205134352283982,0.15540220691695114,3.881017360321431,0.43673253819393726,0.3452777105625831,0.9897765617804926,m
0.34950560977540984,0.5022993171700325,0.16560377406329338,3.4010077108908403,0.541610588153248,0.34950560977540984,0.959942725129661,m
0.3590659634924463,0.5057116854317837,0.1569716432807393,6.081381312709468,0.49194666523167346,0.3590659634924463,1.0080339595853913,m
0.3551575775114668,0.5108108295935043,0.168872375846909,3.8338765586130514,0.4731764606475214,0.3551575775114668,1.0212642256444568,m
0.3402146325157219,0.4877795482320803,0.14473049794802753,3.6812175102505704,0.41111139387498796,0.3402146325157219,0.9699190842478979,m
0.3489019990083119,0.5073238559785703,0.17142687443365445,3.063044710020217,0.4812309739129992,0.3489019990083119,0.9764009769000899,m
0.3760504951814589,0.49032648649782845,0.1695926892225238,4.176305293331964,0.42283676294717654,0.3760504951814589,0.940157909593915,m
0.3688894157509058,0.4898366391930887,0.14731747550741325,2.915528787324576,0.4104015251271667,0.3688894157509058,0.9778618573764177,m
0.3223676253800961,0.5081538915690026,0.15137936997202758,5.129013116457064,0.44454101463542617,0.3223676253800961,0.8683057168416837,m
0.3024643868854553,0.49947147803933567,0.15812081542008136,2.722604955647888,0.4919607531977545,0.3024643868854553,0.886769668545153,m
0.3405476216415644,0.5178571261252162,0.14294100704340315,4.586943402956887,0.4501787254444073,0.3405476216415644,0.8693111781704993,m
0.3557601279971191,0.5037592658844793,0.16127358569658756,3.642729517323387,0.45610439447553586,0.3557601279971191,0.8760542777522522,m
0.35599527225232286,0.5016740615300116,0.1919707838935338,5.076708776000899,0.4511108258798059,0.35599527225232286,1.0323562202638934,m
0.31981660866761186,0.5231525156302443,0.1839084087901996,4.577532531548223,0.5448333345473325,0.31981660866761186,0.9269241722556744,m
0.3746961097866086,0.48698992471781927,0.1985572255069315,5.3022518898243725,0.47967354672174933,0.3746961097866086,1.021553290805883,m
0.36389944667553026,0.5211716182783042,0.2335756845184001,4.364924867984902,0.48765956830697677,0.36389944667553026,1.0747450500876485,m
0.36389944667553026,0.5211716182783042,0.2335756845184001,4.364924867984902,0.48765956830697677,0.36389944667553026,1.0747450500876485,m
0.35894777039433745,0.4672493845377898,0.13879923014614456,3.5907378159449586,0.46310110327004317,0.35894777039433745,1.1227198641259608,m
0.40004959664795103,0.4851286199898825,0.14955708774415988,2.9438380757056897,0.46629270339148643,0.40004959664795103,1.1564557396331236,m
0.352176739251674,0.5107875588543708,0.15747224106430852,4.941360092159336,0.4640523201703144,0.352176739251674,1.007650307310229,m
0.3494907623150115,0.4894464521362875,0.1651474253514031,2.6743229823481864,0.5035545993227659,0.3494907623150115,1.0250324196260503,m
0.37198337728463576,0.5024328407170667,0.1587697563024983,4.059580772900396,0.5139445698952173,0.37198337728463576,1.0517297113978097,m
0.3998439601246362,0.5097762045465648,0.1767985886806415,3.891638116770936,0.4887051559594567,0.3998439601246362,1.0666573747533248,m
0.3166850517886715,0.5112047942032012,0.14615522154548402,4.224872664222966,0.39786493568725395,0.3166850517886715,0.9166759919141451,m
0.37652651506396645,0.5319512043538703,0.15798794866773228,2.857569650725694,0.4742710700784534,0.37652651506396645,0.9099448245166672,m
0.40851290815385466,0.5103641061690922,0.1389167050417878,4.184878657358113,0.4559906021925268,0.40851290815385466,0.9248029356133945,m
0.38463748798070607,0.5263061436227953,0.1582331844936189,7.000072194983268,0.45184668745749684,0.38463748798070607,0.910014979034328,m
0.3048601731949705,0.5083658184224826,0.1346454833431757,4.665323471322474,0.4227111258413648,0.3048601731949705,0.9015971026381683,m
0.3007445207050161,0.5046056967773215,0.14608210014709908,2.931164983835666,0.4229602557451161,0.3007445207050161,0.9144008896587471,m
0.2962474464129621,0.5139797419977984,0.14308278247682618,3.944040794734296,0.4431191187454249,0.2962474464129621,0.912222208247325,m
0.3287749618257562,0.5021684853779139,0.15537509904806918,3.20329823113182,0.4314716956099267,0.3287749618257562,0.9536048202827344,m
0.3195691630653112,0.47480715271858237,0.14740314924225373,4.498068204258851,0.4691273660869943,0.3195691630653112,0.925867136296857,m
0.3190734793398154,0.46462549341078646,0.14455385922482428,2.2650526238640025,0.469941244462395,0.3190734793398154,0.9276352629896355,m
0.396880005130267,0.48798745975615404,0.17375302324775724,3.8516209677664484,0.4811768768973566,0.396880005130267,0.9821182537094226,m
0.36448104989702435,0.48546942098466306,0.14588906005044924,4.305237703256437,0.4667254833384976,0.36448104989702435,0.9536594182665895,m
0.3493734042940823,0.4647527798735487,0.15951384162098692,4.602909245867076,0.42230259273482296,0.3493734042940823,0.8841956651090316,m
0.3253011723695488,0.48657760118968346,0.18655680395051594,3.435883151457243,0.4703444540061541,0.3253011723695488,0.8920340418650687,m
0.3744210739797286,0.48621371925231893,0.15756724651186352,4.784125373402326,0.4350449299287387,0.3744210739797286,0.9390134568268474,m
0.3596736060965529,0.4958708448458632,0.17428407226833345,2.4098579129288713,0.3500505546453754,0.3596736060965529,0.9213911255418467,m
0.32840333690096657,0.494995964558976,0.1763552023632588,3.821429839083878,0.4937348119301116,0.32840333690096657,0.9804684631312712,m
0.32155272002253815,0.4999004749165395,0.1989090877878878,3.745302161947084,0.483578445431724,0.32155272002253815,0.9700529708309685,m
0.3574065853425857,0.4582787869214635,0.19606419565147798,3.6490454664218737,0.4940207770576377,0.3574065853425857,0.9710833447383229,m
0.3709116671067545,0.4915349927089623,0.15659141309720098,3.448889720642253,0.485428563945126,0.3709116671067545,1.0107693768529986,m
0.3402903510255448,0.509188370852017,0.1540320970574604,5.291224429762601,0.5020300673696111,0.3402903510255448,0.9370854708060068,m
0.3614595386816453,0.5072188652338423,0.17611179344172442,4.1222263518509665,0.5506217907240414,0.3614595386816453,0.9407070254444504,m
0.3866274997307611,0.4988386972293484,0.14644080472826637,7.5307440104121275,0.5204105058641566,0.3866274997307611,0.9636147857609241,m
0.3706877528661967,0.5214364715176353,0.1770486726632098,5.277065958528467,0.4773290722154717,0.3706877528661967,0.9860548540026941,m
0.3772238223576351,0.5342847476502639,0.15825282941183197,3.310033553723947,0.4954476108593326,0.3772238223576351,1.0334556763980394,m
0.37611504926738837,0.5209081992167859,0.18261485803276997,3.1026442194140245,0.5958822375722848,0.37611504926738837,1.0006420623432042,m
0.3992073782441516,0.5109296698404232,0.17017806909063232,3.8689744594110147,0.5037044902675001,0.3992073782441516,0.9808217900457501,m
0.3846938962545278,0.5308855890455945,0.17414724324183775,2.5351292735281596,0.4867436896401003,0.3846938962545278,0.9826421534865502,m
0.3592841351513393,0.47022290588068355,0.12673822088492762,4.3511828023218735,0.353116518540212,0.3592841351513393,0.9655130748270824,m
0.31790221855057266,0.45600978769404793,0.1331455306701022,3.6906333076771807,0.4735235696911233,0.31790221855057266,0.8369765466921425,m
0.4081052254679839,0.47680762145756395,0.14773242879705928,7.257795111561957,0.4418419024609068,0.4081052254679839,0.9960709670030914,m
0.3931950700763056,0.4814851312715614,0.15056246405125462,10.204322426789805,0.4043149476168204,0.3931950700763056,0.916149889542308,m
0.3329639043316749,0.4766454026411509,0.16865093474554205,4.329349979182481,0.4791374687493761,0.3329639043316749,1.0000562520708995,m
0.35876895080910587,0.47856150533970804,0.16120047821139627,3.4701626326909336,0.5417414831156099,0.35876895080910587,0.9701064738073554,m
0.38019588005901467,0.49597423845064814,0.1685635088550627,5.977186444131768,0.527893312021105,0.38019588005901467,1.0051348145181949,m
0.3710528606458809,0.5190721200757845,0.16272647626001957,3.3107893355370357,0.4716007225814972,0.3710528606458809,1.0022358398392737,m
0.32493743969994693,0.525102392449928,0.16740275133611554,4.446680916953883,0.4087831244770313,0.32493743969994693,0.8511907335153943,m
0.33742972929014076,0.5225798618895432,0.19899598023180107,3.1154570976453333,0.4564859759086865,0.33742972929014076,0.8850543065778884,m
0.3912700195642641,0.48766861554412133,0.15235286062909206,4.455302117042622,0.4423191448552331,0.3912700195642641,0.8341710201537365,m
0.36812542699730216,0.5085131430210564,0.17879343457918198,3.555531816803226,0.4366262045243076,0.36812542699730216,0.840840407382652,m
0.35022732827794684,0.4700443836759882,0.1505932484848587,3.0933839861896275,0.3930798241163638,0.35022732827794684,1.0609451738529465,m
0.33217267744798157,0.5188051403647276,0.19295249394625838,2.3567449223824903,0.479672494374972,0.33217267744798157,1.0242033465180274,m
0.36786367881749193,0.49258685718173295,0.15425400933896136,4.110381022692386,0.3922263901886159,0.36786367881749193,1.0130226082028624,m
0.3536380622229649,0.4980516050590497,0.1803200563831162,2.8977543016140936,0.3842448124914857,0.3536380622229649,1.0635035895654843,m
0.3319145838029141,0.4594114304872321,0.1623687927696193,5.074911703655829,0.44174659449777864,0.3319145838029141,0.8814486862253149,m
0.3452465709003989,0.500453979557916,0.16611255423824545,3.7095096323343695,0.4942900918084888,0.3452465709003989,0.9012780128469936,m
0.3814477349878616,0.4930532920379017,0.1563798428477646,4.282237373348499,0.48545055305392293,0.3814477349878616,0.9196936856528837,m
0.36602512997347897,0.5003888513158898,0.1605242152442569,4.109747172083715,0.4684232501670773,0.36602512997347897,0.8961147789954261,m
0.34394139206291685,0.49467383787723057,0.17218352643191107,4.9283082315385425,0.4316485578439292,0.34394139206291685,1.0769284712035734,m
0.32828142188939274,0.5187320701109961,0.18386561650754493,3.196729029699253,0.5173580335472078,0.32828142188939274,0.9611239105398618,m
0.3592180918118791,0.48532551327727846,0.16180858628111564,4.085942531823491,0.4607032051478727,0.3592180918118791,1.0334577203228275,m
0.3720882399095738,0.5038998356924583,0.17917325572434525,3.2000624988884185,0.43860070430010833,0.3720882399095738,1.058950519482093,m
0.2962891075812346,0.4315699756003774,0.13768609986490685,5.174451392622888,0.4250912554377949,0.2962891075812346,0.9591895379648158,m
0.2837399040208373,0.46019089567356275,0.17250825759392238,3.3222356695107327,0.4862198728261937,0.2837399040208373,0.9326121958185362,m
0.35520357146630505,0.47629367375300186,0.1729916374689028,4.697312348141378,0.46764692946923025,0.35520357146630505,0.963712319230195,m
0.36595206492179344,0.5240820982758784,0.16738163666659645,3.5011810688587133,0.42701434435757807,0.36595206492179344,0.9786383622515527,m
0.3443089745382366,0.5423876382420036,0.16059237516955796,4.5414150196762915,0.46848228465334596,0.3443089745382366,1.0646648111151347,m
0.34110034824802643,0.5312999975228938,0.1589599893749337,3.180809054776599,0.5702579369653444,0.34110034824802643,1.0624029303919649,m
0.3667517997120052,0.5436471847176768,0.15116547743670394,2.865510794894417,0.454058823826694,0.3667517997120052,1.0488234580325917,m
0.3736896204404611,0.5249606164364787,0.16199561564757145,3.097757620083885,0.4587971543947726,0.3736896204404611,1.1102202017671166,m
0.3577163481373338,0.5263526678347167,0.17816506542815772,3.465819051960592,0.44838369258494304,0.3577163481373338,0.9902317065176808,m
0.3399360721500333,0.5264315805696927,0.17679696600245598,2.086475354055559,0.5065982562320163,0.3399360721500333,0.971208799295308,m
0.3458320994661306,0.4913512999670094,0.15712874160998716,3.764523226205403,0.4182320286490283,0.3458320994661306,0.9728373992417305,m
0.3394317165833036,0.550734896164371,0.20446347800382514,2.9178087064624276,0.4575590480136161,0.3394317165833036,1.0861613272973305,m
0.3276219156637474,0.49566469798572055,0.17691378946503908,4.659917781883884,0.4476791047774183,0.3276219156637474,1.029212731760014,m
0.32438157075912943,0.5235445780768423,0.17124007023298804,2.9257793842444064,0.5182582741028751,0.32438157075912943,0.9861593062807449,m
0.36986248071635264,0.5149560247847798,0.19431300301456791,4.828011537677533,0.4466237111130574,0.36986248071635264,1.0201713751389108,m
0.37381753475145824,0.5112916947299457,0.18572910047079114,2.963132319331416,0.46123399826296535,0.37381753475145824,1.0652142585354898,m
0.36865852997537024,0.5202236871425809,0.19267320569166801,4.3562561330483,0.44519320005654883,0.36865852997537024,0.9429944636932931,m
0.36514374019703655,0.521392574916582,0.19039217877641965,3.1103902514805193,0.6094477980863299,0.36514374019703655,1.0210983826740674,m
0.36266442311326086,0.5281079457861974,0.1924567064907236,5.03370693847423,0.4912191027359659,0.36266442311326086,1.0302229162788283,m
0.37253627378341203,0.5419925797915041,0.2070980447955329,3.9797758561830983,0.49370713359785906,0.37253627378341203,0.9961500340776168,m
0.3353460881951791,0.48430837488434925,0.1285778583101003,3.6602644820821792,0.38091781637309197,0.3353460881951791,0.9083596877550428,m
0.32790617530522237,0.4899772678146019,0.125426714814074,3.7957937954940055,0.44678953849781916,0.32790617530522237,0.8994241614125971,m
0.3518328575825568,0.4725995864585788,0.10447747069539161,3.1064287596913776,0.39162516651946694,0.3518328575825568,0.9500092461793339,m
0.35847837522457826,0.48358930464947913,0.1287472455180008,3.115988926320183,0.41649324499864276,0.35847837522457826,0.9447375695949466,m
0.3318833252686788,0.50850394746518,0.14606681716892675,3.952246399566554,0.409251737717386,0.3318833252686788,0.9375515467277041,m
